transaction_id,source_account_id,destination_account_id,amount,timestamp,transaction_type,is_suspicious,scenario_id
BANK-TXN-00004494,ACCOUNT-000963,ACCOUNT-000519,8100,2026-06-03T20:17:00Z,IMPS,False,
BANK-TXN-00004495,ACCOUNT-000881,ACCOUNT-001561,1100,2026-08-02T08:40:00Z,IMPS,False,
BANK-TXN-00004496,ACCOUNT-001497,ACCOUNT-000671,200,2026-07-14T14:17:00Z,RTGS,False,
BANK-TXN-00004497,ACCOUNT-001813,ACCOUNT-000166,23700,2026-08-24T10:21:00Z,IMPS,False,
BANK-TXN-00004498,ACCOUNT-001455,ACCOUNT-000264,9400,2026-08-12T12:49:00Z,UPI,False,
BANK-TXN-00004499,ACCOUNT-000430,ACCOUNT-000857,6500,2026-08-27T00:52:00Z,UPI,False,
BANK-TXN-00004500,ACCOUNT-000315,ACCOUNT-001528,9200,2026-06-06T11:00:00Z,UPI,False,
BANK-TXN-00004501,ACCOUNT-000292,ACCOUNT-001797,15200,2026-06-08T15:31:00Z,IMPS,False,
BANK-TXN-00004502,ACCOUNT-000891,ACCOUNT-001572,3900,2026-06-16T17:25:00Z,UPI,False,
BANK-TXN-00004503,ACCOUNT-000852,ACCOUNT-001453,40600,2026-07-09T16:33:00Z,UPI,False,
BANK-TXN-00004504,ACCOUNT-001144,ACCOUNT-000966,5000,2026-06-03T14:45:00Z,UPI,False,
BANK-TXN-00004505,ACCOUNT-000571,ACCOUNT-001864,27500,2026-07-27T20:59:00Z,UPI,False,
BANK-TXN-00004506,ACCOUNT-000541,ACCOUNT-001189,64700,2026-06-30T23:17:00Z,UPI,False,
BANK-TXN-00004507,ACCOUNT-001505,ACCOUNT-000679,3200,2026-06-19T22:39:00Z,UPI,False,
BANK-TXN-00004508,ACCOUNT-000293,ACCOUNT-001189,50100,2026-07-07T05:50:00Z,IMPS,False,
BANK-TXN-00004509,ACCOUNT-000606,ACCOUNT-000197,4200,2026-08-13T13:40:00Z,IMPS,False,
BANK-TXN-00004510,ACCOUNT-001651,ACCOUNT-000836,27500,2026-06-11T09:15:00Z,IMPS,False,
BANK-TXN-00004511,ACCOUNT-001583,ACCOUNT-000400,19500,2026-08-13T14:50:00Z,UPI,False,
BANK-TXN-00004512,ACCOUNT-000501,ACCOUNT-001427,97800,2026-08-08T17:10:00Z,UPI,False,
BANK-TXN-00004513,ACCOUNT-001031,ACCOUNT-001716,41200,2026-06-19T16:31:00Z,UPI,False,
BANK-TXN-00004514,ACCOUNT-000717,ACCOUNT-001887,22700,2026-07-25T06:16:00Z,RTGS,False,
BANK-TXN-00004515,ACCOUNT-000358,ACCOUNT-001922,8800,2026-07-16T06:17:00Z,UPI,False,
BANK-TXN-00004516,ACCOUNT-001581,ACCOUNT-000219,7000,2026-08-17T17:39:00Z,UPI,False,
BANK-TXN-00004517,ACCOUNT-001405,ACCOUNT-000892,78200,2026-08-05T11:15:00Z,UPI,False,
BANK-TXN-00004518,ACCOUNT-000824,ACCOUNT-000083,23600,2026-07-31T19:32:00Z,IMPS,False,
BANK-TXN-00004519,ACCOUNT-000488,ACCOUNT-000041,95600,2026-07-27T02:38:00Z,IMPS,False,
BANK-TXN-00004520,ACCOUNT-000015,ACCOUNT-001448,72100,2026-06-14T11:07:00Z,UPI,False,
BANK-TXN-00004521,ACCOUNT-001821,ACCOUNT-001740,8800,2026-07-20T05:52:00Z,RTGS,False,
BANK-TXN-00004522,ACCOUNT-000451,ACCOUNT-000754,19300,2026-05-31T14:16:00Z,IMPS,False,
BANK-TXN-00004523,ACCOUNT-000371,ACCOUNT-000093,70800,2026-07-18T06:38:00Z,UPI,False,
BANK-TXN-00004524,ACCOUNT-000912,ACCOUNT-001016,700,2026-06-13T09:06:00Z,IMPS,False,
BANK-TXN-00004525,ACCOUNT-001609,ACCOUNT-000920,4600,2026-06-14T05:46:00Z,UPI,False,
BANK-TXN-00004526,ACCOUNT-000679,ACCOUNT-000958,18300,2026-07-07T01:32:00Z,IMPS,False,
BANK-TXN-00004527,ACCOUNT-001399,ACCOUNT-000214,79100,2026-08-17T01:00:00Z,RTGS,False,
BANK-TXN-00004528,ACCOUNT-001739,ACCOUNT-000731,4900,2026-06-22T09:02:00Z,UPI,False,
BANK-TXN-00004529,ACCOUNT-000714,ACCOUNT-001351,6200,2026-08-07T16:11:00Z,UPI,False,
BANK-TXN-00004530,ACCOUNT-001069,ACCOUNT-001219,60000,2026-07-11T20:02:00Z,UPI,False,
BANK-TXN-00004531,ACCOUNT-000887,ACCOUNT-001395,95400,2026-08-19T17:28:00Z,UPI,False,
BANK-TXN-00004532,ACCOUNT-001265,ACCOUNT-001478,32100,2026-07-30T23:02:00Z,UPI,False,
BANK-TXN-00004533,ACCOUNT-000217,ACCOUNT-001517,80900,2026-08-14T06:14:00Z,IMPS,False,
BANK-TXN-00004534,ACCOUNT-000982,ACCOUNT-001183,20000,2026-06-13T17:54:00Z,NEFT,False,
BANK-TXN-00004535,ACCOUNT-001869,ACCOUNT-001604,44100,2026-07-31T16:17:00Z,UPI,False,
BANK-TXN-00004536,ACCOUNT-001064,ACCOUNT-001386,68700,2026-07-14T03:51:00Z,IMPS,False,
BANK-TXN-00004537,ACCOUNT-001933,ACCOUNT-001149,3500,2026-06-11T10:28:00Z,IMPS,False,
BANK-TXN-00004538,ACCOUNT-000529,ACCOUNT-001590,42800,2026-07-29T01:31:00Z,UPI,False,
BANK-TXN-00004539,ACCOUNT-001458,ACCOUNT-001863,31000,2026-06-18T00:00:00Z,UPI,False,
BANK-TXN-00004540,ACCOUNT-000583,ACCOUNT-001261,17000,2026-06-15T01:06:00Z,UPI,False,
BANK-TXN-00004541,ACCOUNT-001401,ACCOUNT-001845,17000,2026-06-07T08:05:00Z,UPI,False,
BANK-TXN-00004542,ACCOUNT-000089,ACCOUNT-000926,9700,2026-07-08T09:07:00Z,UPI,False,
BANK-TXN-00004543,ACCOUNT-000790,ACCOUNT-001312,21500,2026-07-16T14:46:00Z,NEFT,False,
BANK-TXN-00004544,ACCOUNT-001164,ACCOUNT-000224,16300,2026-06-01T13:01:00Z,UPI,False,
BANK-TXN-00004545,ACCOUNT-001336,ACCOUNT-001884,66800,2026-06-24T16:21:00Z,RTGS,False,
BANK-TXN-00004546,ACCOUNT-001305,ACCOUNT-001456,86000,2026-06-17T06:31:00Z,IMPS,False,
BANK-TXN-00004547,ACCOUNT-000879,ACCOUNT-000746,88700,2026-06-25T04:32:00Z,UPI,False,
BANK-TXN-00004548,ACCOUNT-001377,ACCOUNT-001018,53600,2026-07-17T12:09:00Z,UPI,False,
BANK-TXN-00004549,ACCOUNT-001078,ACCOUNT-000634,3200,2026-08-01T00:17:00Z,NEFT,False,
BANK-TXN-00004550,ACCOUNT-001421,ACCOUNT-000432,4400,2026-08-21T00:19:00Z,NEFT,False,
BANK-TXN-00004551,ACCOUNT-000954,ACCOUNT-000795,7000,2026-08-16T03:17:00Z,IMPS,False,
BANK-TXN-00004552,ACCOUNT-001315,ACCOUNT-001283,7400,2026-08-28T11:26:00Z,IMPS,False,
BANK-TXN-00004553,ACCOUNT-000305,ACCOUNT-000391,17200,2026-08-03T07:28:00Z,UPI,False,
BANK-TXN-00004554,ACCOUNT-001852,ACCOUNT-000388,13300,2026-07-07T09:22:00Z,RTGS,False,
BANK-TXN-00004555,ACCOUNT-000683,ACCOUNT-001397,4900,2026-08-23T07:46:00Z,RTGS,False,
BANK-TXN-00004556,ACCOUNT-000284,ACCOUNT-001905,6000,2026-06-02T05:40:00Z,UPI,False,
BANK-TXN-00004557,ACCOUNT-000643,ACCOUNT-001423,1900,2026-06-04T07:09:00Z,IMPS,False,
BANK-TXN-00004558,ACCOUNT-000320,ACCOUNT-000538,5800,2026-06-13T07:48:00Z,UPI,False,
BANK-TXN-00004559,ACCOUNT-000988,ACCOUNT-000998,66800,2026-08-19T14:10:00Z,NEFT,False,
BANK-TXN-00004560,ACCOUNT-001199,ACCOUNT-000498,26000,2026-07-14T14:38:00Z,NEFT,False,
BANK-TXN-00004561,ACCOUNT-000305,ACCOUNT-000076,11800,2026-08-23T12:30:00Z,UPI,False,
BANK-TXN-00004562,ACCOUNT-000634,ACCOUNT-000544,45400,2026-07-13T10:09:00Z,UPI,False,
BANK-TXN-00004563,ACCOUNT-001569,ACCOUNT-000328,54700,2026-08-15T10:45:00Z,RTGS,False,
BANK-TXN-00004564,ACCOUNT-000303,ACCOUNT-000979,2700,2026-06-03T07:10:00Z,UPI,False,
BANK-TXN-00004565,ACCOUNT-000897,ACCOUNT-001506,5900,2026-07-08T18:51:00Z,NEFT,False,
BANK-TXN-00004566,ACCOUNT-001109,ACCOUNT-001330,2400,2026-07-29T08:20:00Z,UPI,False,
BANK-TXN-00004567,ACCOUNT-000581,ACCOUNT-000859,1700,2026-06-18T07:45:00Z,UPI,False,
BANK-TXN-00004568,ACCOUNT-000664,ACCOUNT-001662,7600,2026-07-16T09:57:00Z,UPI,False,
BANK-TXN-00004569,ACCOUNT-000682,ACCOUNT-000878,81000,2026-08-28T11:29:00Z,NEFT,False,
BANK-TXN-00004570,ACCOUNT-000639,ACCOUNT-001891,35400,2026-08-01T15:52:00Z,NEFT,False,
BANK-TXN-00004571,ACCOUNT-000393,ACCOUNT-001181,25900,2026-06-13T20:17:00Z,UPI,False,
BANK-TXN-00004572,ACCOUNT-000365,ACCOUNT-001422,7700,2026-07-28T12:36:00Z,NEFT,False,
BANK-TXN-00004573,ACCOUNT-001153,ACCOUNT-000036,5300,2026-08-05T01:49:00Z,IMPS,False,
BANK-TXN-00004574,ACCOUNT-000768,ACCOUNT-001944,3000,2026-07-16T08:35:00Z,IMPS,False,
BANK-TXN-00004575,ACCOUNT-000077,ACCOUNT-000885,4700,2026-06-07T02:31:00Z,UPI,False,
BANK-TXN-00004576,ACCOUNT-000698,ACCOUNT-001389,8700,2026-08-15T16:57:00Z,NEFT,False,
BANK-TXN-00004577,ACCOUNT-000518,ACCOUNT-000634,74300,2026-06-11T22:33:00Z,NEFT,False,
BANK-TXN-00004578,ACCOUNT-001869,ACCOUNT-000235,83200,2026-07-11T16:56:00Z,UPI,False,
BANK-TXN-00004579,ACCOUNT-000487,ACCOUNT-001547,4800,2026-06-02T05:23:00Z,IMPS,False,
BANK-TXN-00004580,ACCOUNT-001184,ACCOUNT-001884,5700,2026-07-11T06:21:00Z,UPI,False,
BANK-TXN-00004581,ACCOUNT-000691,ACCOUNT-000460,7600,2026-08-25T11:50:00Z,UPI,False,
BANK-TXN-00004582,ACCOUNT-000114,ACCOUNT-001839,61900,2026-06-18T17:51:00Z,IMPS,False,
BANK-TXN-00004583,ACCOUNT-000911,ACCOUNT-001534,2100,2026-07-24T16:11:00Z,UPI,False,
BANK-TXN-00004584,ACCOUNT-001147,ACCOUNT-000664,45200,2026-06-27T07:26:00Z,UPI,False,
BANK-TXN-00004585,ACCOUNT-001122,ACCOUNT-001912,6000,2026-08-10T20:48:00Z,IMPS,False,
BANK-TXN-00004586,ACCOUNT-001062,ACCOUNT-001702,1100,2026-06-01T06:59:00Z,UPI,False,
BANK-TXN-00004587,ACCOUNT-001182,ACCOUNT-001134,43000,2026-08-22T03:44:00Z,UPI,False,
BANK-TXN-00004588,ACCOUNT-001031,ACCOUNT-001188,22500,2026-07-18T17:04:00Z,UPI,False,
BANK-TXN-00004589,ACCOUNT-001730,ACCOUNT-001163,4200,2026-07-06T05:08:00Z,UPI,False,
BANK-TXN-00004590,ACCOUNT-001701,ACCOUNT-001948,18700,2026-07-26T12:16:00Z,UPI,False,
BANK-TXN-00004591,ACCOUNT-000945,ACCOUNT-000446,22000,2026-07-02T10:16:00Z,UPI,False,
BANK-TXN-00004592,ACCOUNT-001856,ACCOUNT-001099,63900,2026-07-27T00:00:00Z,UPI,False,
BANK-TXN-00004593,ACCOUNT-000981,ACCOUNT-000959,27200,2026-07-01T06:57:00Z,UPI,False,
BANK-TXN-00004594,ACCOUNT-001260,ACCOUNT-001053,8400,2026-06-25T09:02:00Z,UPI,False,
BANK-TXN-00004595,ACCOUNT-000817,ACCOUNT-001070,90700,2026-08-21T05:52:00Z,RTGS,False,
BANK-TXN-00004596,ACCOUNT-001831,ACCOUNT-000822,31500,2026-06-02T07:15:00Z,UPI,False,
BANK-TXN-00004597,ACCOUNT-000055,ACCOUNT-000003,4200,2026-07-16T16:29:00Z,UPI,False,
BANK-TXN-00004598,ACCOUNT-000869,ACCOUNT-000069,38800,2026-07-17T13:15:00Z,UPI,False,
BANK-TXN-00004599,ACCOUNT-001628,ACCOUNT-000413,34600,2026-08-19T07:19:00Z,UPI,False,
BANK-TXN-00004600,ACCOUNT-000967,ACCOUNT-001782,1000,2026-06-16T04:20:00Z,UPI,False,
BANK-TXN-00004601,ACCOUNT-001073,ACCOUNT-000391,13400,2026-08-13T03:12:00Z,IMPS,False,
BANK-TXN-00004602,ACCOUNT-000740,ACCOUNT-000488,2600,2026-07-12T08:43:00Z,IMPS,False,
BANK-TXN-00004603,ACCOUNT-000174,ACCOUNT-001182,84800,2026-06-12T19:21:00Z,UPI,False,
BANK-TXN-00004604,ACCOUNT-000041,ACCOUNT-001070,3100,2026-07-03T23:16:00Z,UPI,False,
BANK-TXN-00004605,ACCOUNT-001054,ACCOUNT-001597,2400,2026-06-02T12:05:00Z,UPI,False,
BANK-TXN-00004606,ACCOUNT-000983,ACCOUNT-000958,46100,2026-06-06T18:57:00Z,UPI,False,
BANK-TXN-00004607,ACCOUNT-000584,ACCOUNT-000464,69000,2026-07-31T12:25:00Z,IMPS,False,
BANK-TXN-00004608,ACCOUNT-001223,ACCOUNT-000777,20500,2026-07-02T07:19:00Z,UPI,False,
BANK-TXN-00004609,ACCOUNT-000110,ACCOUNT-000671,97300,2026-08-20T19:01:00Z,UPI,False,
BANK-TXN-00004610,ACCOUNT-001386,ACCOUNT-000961,87700,2026-08-22T05:29:00Z,UPI,False,
BANK-TXN-00004611,ACCOUNT-001488,ACCOUNT-000362,17300,2026-08-27T13:51:00Z,IMPS,False,
BANK-TXN-00004612,ACCOUNT-000335,ACCOUNT-001406,58900,2026-06-09T15:17:00Z,UPI,False,
BANK-TXN-00004613,ACCOUNT-000025,ACCOUNT-001382,34300,2026-08-06T09:04:00Z,NEFT,False,
BANK-TXN-00004614,ACCOUNT-001620,ACCOUNT-001236,15800,2026-06-29T15:31:00Z,NEFT,False,
BANK-TXN-00004615,ACCOUNT-000865,ACCOUNT-000659,16500,2026-06-13T04:32:00Z,NEFT,False,
BANK-TXN-00004616,ACCOUNT-000343,ACCOUNT-000710,89000,2026-08-09T13:17:00Z,IMPS,False,
BANK-TXN-00004617,ACCOUNT-001371,ACCOUNT-001329,32200,2026-08-07T21:55:00Z,UPI,False,
BANK-TXN-00004618,ACCOUNT-001595,ACCOUNT-001473,12300,2026-08-01T12:58:00Z,NEFT,False,
BANK-TXN-00004619,ACCOUNT-000385,ACCOUNT-000489,7800,2026-07-01T02:21:00Z,IMPS,False,
BANK-TXN-00004620,ACCOUNT-001631,ACCOUNT-001540,72900,2026-07-09T06:11:00Z,UPI,False,
BANK-TXN-00004621,ACCOUNT-000236,ACCOUNT-001523,3400,2026-06-03T03:11:00Z,UPI,False,
BANK-TXN-00004622,ACCOUNT-001017,ACCOUNT-001571,11100,2026-08-17T05:31:00Z,IMPS,False,
BANK-TXN-00004623,ACCOUNT-001067,ACCOUNT-000611,54000,2026-06-11T07:27:00Z,UPI,False,
BANK-TXN-00004624,ACCOUNT-001205,ACCOUNT-001254,22800,2026-08-24T10:47:00Z,UPI,False,
BANK-TXN-00004625,ACCOUNT-000581,ACCOUNT-001505,16700,2026-08-23T08:32:00Z,UPI,False,
BANK-TXN-00004626,ACCOUNT-001157,ACCOUNT-001265,6600,2026-06-16T10:47:00Z,UPI,False,
BANK-TXN-00004627,ACCOUNT-000499,ACCOUNT-000650,55500,2026-08-10T01:13:00Z,UPI,False,
BANK-TXN-00004628,ACCOUNT-000239,ACCOUNT-000186,69000,2026-06-01T01:02:00Z,NEFT,False,
BANK-TXN-00004629,ACCOUNT-001765,ACCOUNT-000146,47900,2026-06-21T15:17:00Z,UPI,False,
BANK-TXN-00004630,ACCOUNT-001135,ACCOUNT-001369,5400,2026-07-18T09:08:00Z,UPI,False,
BANK-TXN-00004631,ACCOUNT-001694,ACCOUNT-001182,5300,2026-07-07T17:18:00Z,NEFT,False,
BANK-TXN-00004632,ACCOUNT-000930,ACCOUNT-001482,50400,2026-06-01T16:43:00Z,NEFT,False,
BANK-TXN-00004633,ACCOUNT-000082,ACCOUNT-001812,31700,2026-08-09T17:06:00Z,UPI,False,
BANK-TXN-00004634,ACCOUNT-001262,ACCOUNT-001943,2200,2026-06-26T08:52:00Z,NEFT,False,
BANK-TXN-00004635,ACCOUNT-000608,ACCOUNT-001120,48500,2026-08-08T05:27:00Z,IMPS,False,
BANK-TXN-00004636,ACCOUNT-001771,ACCOUNT-000209,22000,2026-06-11T17:56:00Z,RTGS,False,
BANK-TXN-00004637,ACCOUNT-000524,ACCOUNT-001247,25100,2026-06-20T15:41:00Z,UPI,False,
BANK-TXN-00004638,ACCOUNT-001196,ACCOUNT-000508,97000,2026-07-01T01:30:00Z,UPI,False,
BANK-TXN-00004639,ACCOUNT-000972,ACCOUNT-001627,3000,2026-08-05T19:33:00Z,UPI,False,
BANK-TXN-00004640,ACCOUNT-000689,ACCOUNT-001097,8900,2026-08-22T05:38:00Z,NEFT,False,
BANK-TXN-00004641,ACCOUNT-000371,ACCOUNT-000868,40800,2026-07-02T04:07:00Z,NEFT,False,
BANK-TXN-00004642,ACCOUNT-001062,ACCOUNT-001330,73600,2026-06-10T11:26:00Z,NEFT,False,
BANK-TXN-00004643,ACCOUNT-000678,ACCOUNT-000601,44400,2026-07-24T14:44:00Z,UPI,False,
BANK-TXN-00004644,ACCOUNT-000142,ACCOUNT-000483,97400,2026-07-24T23:02:00Z,RTGS,False,
BANK-TXN-00004645,ACCOUNT-001479,ACCOUNT-001917,47700,2026-06-15T00:47:00Z,NEFT,False,
BANK-TXN-00004646,ACCOUNT-001416,ACCOUNT-000673,33500,2026-06-12T12:16:00Z,IMPS,False,
BANK-TXN-00004647,ACCOUNT-000132,ACCOUNT-001431,8300,2026-06-15T16:36:00Z,IMPS,False,
BANK-TXN-00004648,ACCOUNT-000228,ACCOUNT-000314,17500,2026-07-24T04:27:00Z,UPI,False,
BANK-TXN-00004649,ACCOUNT-000497,ACCOUNT-000865,2400,2026-06-04T13:53:00Z,UPI,False,
BANK-TXN-00004650,ACCOUNT-001646,ACCOUNT-000824,5300,2026-08-11T07:16:00Z,RTGS,False,
BANK-TXN-00004651,ACCOUNT-001662,ACCOUNT-000954,62900,2026-08-25T08:39:00Z,UPI,False,
BANK-TXN-00004652,ACCOUNT-001775,ACCOUNT-000648,9500,2026-07-30T18:58:00Z,UPI,False,
BANK-TXN-00004653,ACCOUNT-001302,ACCOUNT-001892,7800,2026-07-21T15:57:00Z,RTGS,False,
BANK-TXN-00004654,ACCOUNT-000361,ACCOUNT-001656,26700,2026-06-06T07:02:00Z,UPI,False,
BANK-TXN-00004655,ACCOUNT-001302,ACCOUNT-001329,20700,2026-08-08T14:31:00Z,UPI,False,
BANK-TXN-00004656,ACCOUNT-000129,ACCOUNT-001638,8400,2026-08-15T17:56:00Z,IMPS,False,
BANK-TXN-00004657,ACCOUNT-001007,ACCOUNT-001116,88800,2026-08-05T10:29:00Z,IMPS,False,
BANK-TXN-00004658,ACCOUNT-001856,ACCOUNT-000810,18800,2026-07-06T19:16:00Z,IMPS,False,
BANK-TXN-00004659,ACCOUNT-001046,ACCOUNT-000679,21000,2026-06-24T12:46:00Z,UPI,False,
BANK-TXN-00004660,ACCOUNT-001707,ACCOUNT-000608,9000,2026-08-18T10:59:00Z,NEFT,False,
BANK-TXN-00004661,ACCOUNT-001394,ACCOUNT-001070,9200,2026-08-06T14:56:00Z,UPI,False,
BANK-TXN-00004662,ACCOUNT-001107,ACCOUNT-000781,16900,2026-07-04T09:02:00Z,UPI,False,
BANK-TXN-00004663,ACCOUNT-001889,ACCOUNT-001464,8400,2026-06-12T10:41:00Z,UPI,False,
BANK-TXN-00004664,ACCOUNT-000321,ACCOUNT-001419,2200,2026-06-21T00:32:00Z,UPI,False,
BANK-TXN-00004665,ACCOUNT-000497,ACCOUNT-000163,8900,2026-06-04T16:17:00Z,UPI,False,
BANK-TXN-00004666,ACCOUNT-001776,ACCOUNT-001853,6300,2026-07-01T19:14:00Z,IMPS,False,
BANK-TXN-00004667,ACCOUNT-001880,ACCOUNT-000035,72300,2026-08-02T04:36:00Z,RTGS,False,
BANK-TXN-00004668,ACCOUNT-000260,ACCOUNT-001614,38900,2026-07-03T02:13:00Z,UPI,False,
BANK-TXN-00004669,ACCOUNT-000876,ACCOUNT-001935,14700,2026-06-20T07:11:00Z,UPI,False,
BANK-TXN-00004670,ACCOUNT-001084,ACCOUNT-000948,5900,2026-07-11T00:14:00Z,UPI,False,
BANK-TXN-00004671,ACCOUNT-001870,ACCOUNT-000990,21200,2026-07-02T10:07:00Z,RTGS,False,
BANK-TXN-00004672,ACCOUNT-001523,ACCOUNT-000015,6400,2026-07-07T16:26:00Z,UPI,False,
BANK-TXN-00004673,ACCOUNT-001297,ACCOUNT-000711,7100,2026-06-08T07:30:00Z,NEFT,False,
BANK-TXN-00004674,ACCOUNT-000356,ACCOUNT-000396,37700,2026-06-06T17:09:00Z,IMPS,False,
BANK-TXN-00004675,ACCOUNT-001572,ACCOUNT-000075,23500,2026-08-21T15:47:00Z,UPI,False,
BANK-TXN-00004676,ACCOUNT-001197,ACCOUNT-000963,30600,2026-08-01T20:52:00Z,IMPS,False,
BANK-TXN-00004677,ACCOUNT-001371,ACCOUNT-001690,48600,2026-08-12T16:38:00Z,NEFT,False,
BANK-TXN-00004678,ACCOUNT-000640,ACCOUNT-001453,7100,2026-08-08T06:58:00Z,UPI,False,
BANK-TXN-00004679,ACCOUNT-000595,ACCOUNT-001861,8700,2026-07-07T10:14:00Z,IMPS,False,
BANK-TXN-00004680,ACCOUNT-001828,ACCOUNT-001875,700,2026-07-01T08:42:00Z,UPI,False,
BANK-TXN-00004681,ACCOUNT-001143,ACCOUNT-001101,41300,2026-08-20T13:23:00Z,IMPS,False,
BANK-TXN-00004682,ACCOUNT-000585,ACCOUNT-000819,46500,2026-06-07T11:27:00Z,IMPS,False,
BANK-TXN-00004683,ACCOUNT-001790,ACCOUNT-000704,23100,2026-07-11T09:41:00Z,IMPS,False,
BANK-TXN-00004684,ACCOUNT-001839,ACCOUNT-000542,6300,2026-06-04T12:13:00Z,UPI,False,
BANK-TXN-00004685,ACCOUNT-000366,ACCOUNT-001278,23900,2026-08-19T01:50:00Z,IMPS,False,
BANK-TXN-00004686,ACCOUNT-000722,ACCOUNT-001095,100,2026-06-30T02:32:00Z,IMPS,False,
BANK-TXN-00004687,ACCOUNT-000867,ACCOUNT-001826,18000,2026-08-08T15:21:00Z,IMPS,False,
BANK-TXN-00004688,ACCOUNT-001215,ACCOUNT-001388,10800,2026-07-24T01:34:00Z,UPI,False,
BANK-TXN-00004689,ACCOUNT-000050,ACCOUNT-001303,600,2026-06-18T09:47:00Z,UPI,False,
BANK-TXN-00004690,ACCOUNT-001472,ACCOUNT-000097,76100,2026-07-31T04:45:00Z,UPI,False,
BANK-TXN-00004691,ACCOUNT-000241,ACCOUNT-000495,28600,2026-06-25T11:05:00Z,UPI,False,
BANK-TXN-00004692,ACCOUNT-000508,ACCOUNT-000729,24000,2026-07-05T10:57:00Z,IMPS,False,
BANK-TXN-00004693,ACCOUNT-000156,ACCOUNT-000079,15500,2026-06-20T08:53:00Z,UPI,False,
BANK-TXN-00004694,ACCOUNT-000574,ACCOUNT-001716,900,2026-08-03T14:31:00Z,IMPS,False,
BANK-TXN-00004695,ACCOUNT-000922,ACCOUNT-001006,2100,2026-08-07T10:31:00Z,NEFT,False,
BANK-TXN-00004696,ACCOUNT-000750,ACCOUNT-001246,42800,2026-07-04T08:37:00Z,NEFT,False,
BANK-TXN-00004697,ACCOUNT-001368,ACCOUNT-001840,24500,2026-07-22T13:29:00Z,UPI,False,
BANK-TXN-00004698,ACCOUNT-001168,ACCOUNT-000760,16100,2026-07-12T22:39:00Z,IMPS,False,
BANK-TXN-00004699,ACCOUNT-000793,ACCOUNT-000275,27900,2026-06-17T07:55:00Z,UPI,False,
BANK-TXN-00004700,ACCOUNT-000747,ACCOUNT-001793,8900,2026-07-23T03:25:00Z,UPI,False,
BANK-TXN-00004701,ACCOUNT-000329,ACCOUNT-001413,13600,2026-07-19T17:06:00Z,NEFT,False,
BANK-TXN-00004702,ACCOUNT-000127,ACCOUNT-001931,83000,2026-07-01T03:11:00Z,RTGS,False,
BANK-TXN-00004703,ACCOUNT-000336,ACCOUNT-001587,500,2026-08-19T13:40:00Z,IMPS,False,
BANK-TXN-00004704,ACCOUNT-001454,ACCOUNT-000379,22500,2026-08-17T14:02:00Z,UPI,False,
BANK-TXN-00004705,ACCOUNT-000606,ACCOUNT-000655,4300,2026-08-09T20:47:00Z,UPI,False,
BANK-TXN-00004706,ACCOUNT-001292,ACCOUNT-000790,5100,2026-06-10T03:31:00Z,UPI,False,
BANK-TXN-00004707,ACCOUNT-001587,ACCOUNT-001121,9600,2026-08-10T14:57:00Z,UPI,False,
BANK-TXN-00004708,ACCOUNT-001758,ACCOUNT-000496,9700,2026-08-06T07:55:00Z,RTGS,False,
BANK-TXN-00004709,ACCOUNT-001799,ACCOUNT-000586,60200,2026-08-27T06:49:00Z,RTGS,False,
BANK-TXN-00004710,ACCOUNT-000894,ACCOUNT-000479,3700,2026-07-22T08:10:00Z,UPI,False,
BANK-TXN-00004711,ACCOUNT-000361,ACCOUNT-001633,2400,2026-08-17T05:03:00Z,IMPS,False,
BANK-TXN-00004712,ACCOUNT-001352,ACCOUNT-000338,79000,2026-07-14T11:40:00Z,UPI,False,
BANK-TXN-00004713,ACCOUNT-000056,ACCOUNT-000579,900,2026-06-28T09:44:00Z,NEFT,False,
BANK-TXN-00004714,ACCOUNT-001343,ACCOUNT-000485,600,2026-08-09T14:34:00Z,IMPS,False,
BANK-TXN-00004715,ACCOUNT-001218,ACCOUNT-000179,6600,2026-08-14T16:41:00Z,NEFT,False,
BANK-TXN-00004716,ACCOUNT-001455,ACCOUNT-000752,89200,2026-06-29T20:47:00Z,IMPS,False,
BANK-TXN-00004717,ACCOUNT-000886,ACCOUNT-001418,71200,2026-08-06T03:33:00Z,UPI,False,
BANK-TXN-00004718,ACCOUNT-001011,ACCOUNT-000490,1000,2026-07-22T05:53:00Z,UPI,False,
BANK-TXN-00004719,ACCOUNT-000339,ACCOUNT-001269,8200,2026-08-17T03:15:00Z,UPI,False,
BANK-TXN-00004720,ACCOUNT-000459,ACCOUNT-000081,24300,2026-08-17T14:06:00Z,UPI,False,
BANK-TXN-00004721,ACCOUNT-001266,ACCOUNT-001077,86400,2026-06-12T21:26:00Z,UPI,False,
BANK-TXN-00004722,ACCOUNT-000778,ACCOUNT-001388,6200,2026-07-07T14:37:00Z,UPI,False,
BANK-TXN-00004723,ACCOUNT-001173,ACCOUNT-000221,3300,2026-06-03T09:23:00Z,UPI,False,
BANK-TXN-00004724,ACCOUNT-001374,ACCOUNT-000445,5600,2026-08-04T14:25:00Z,UPI,False,
BANK-TXN-00004725,ACCOUNT-000311,ACCOUNT-000479,37500,2026-07-04T03:20:00Z,UPI,False,
BANK-TXN-00004726,ACCOUNT-000616,ACCOUNT-001896,27100,2026-05-31T00:02:00Z,UPI,False,
BANK-TXN-00004727,ACCOUNT-001342,ACCOUNT-000446,4000,2026-06-01T10:24:00Z,UPI,False,
